PRCP,TMAX,TMIN,
0,81,60,0
0,89,59,0
0,82,59,0
0,76,51,0
0,73,52,0
0,77,49,0
0,83,53,0
0,83,53,0
0,67,52,0
0,70,54,0
0,84,52,0
0,85,57,0
0,75,58,0
0,74,54,0
0,68,54,0
0,74,57,0
0,72,57,0
0,76,56,0
0,71,55,0
0,75,53,0
0,78,58,0
0,82,59,0
0,99,65,0
0.28,70,60,1
0,69,55,0
0,76,53,0
0,78,56,0
0,80,58,0
0,77,58,0
0,82,55,0
0,83,58,0
0,75,53,0
0,80,52,0
0,83,54,0
0,80,53,0
0,75,61,0
0.02,81,59,1
0.02,78,61,1
0,85,62,0
0.61,66,57,1
0,72,55,0
0,72,56,0
0,82,53,0
0,79,57,0
0,82,56,0
0,87,58,0
0,80,57,0
0,86,58,0
0,88,57,0
0,85,60,0
0,84,56,0
0,86,58,0
0,81,56,0
0,69,52,0
0,72,56,0
0,72,49,0
0,70,49,0
0.66,64,54,1
0.43,61,55,1
0.06,80,56,1
0,75,61,0
0.37,61,55,1
0,70,53,0
0,75,52,0
0,76,55,0
0,82,58,0
0,85,56,0
0,76,53,0
0,64,54,0
0,67,52,0
0,74,48,0
0,77,52,0
0,69,51,0
0,63,52,0
0,68,49,0
0,70,47,0
0,75,50,0
0,78,53,0
0,85,58,0
0,85,57,0
0,75,54,0
0,63,49,0
0,68,45,0
0,71,47,0
0,73,51,0
0,78,56,0
0,85,55,0
0,78,53,0
0,62,53,0
0,65,53,0
0,70,53,0
0,74,50,0
0,71,46,0
0,64,48,0
0,67,48,0
0,71,48,0
0,79,45,0
0,67,49,0
0,67,49,0
0,66,44,0
0,74,44,0
0,76,47,0
0,83,47,0
0,68,49,0
0,69,45,0
0,75,48,0
0,77,49,0
0.2,58,43,1
0,57,40,0
0,62,43,0
0,64,48,0
0,65,47,0
0,60,48,0
0.2,49,42,1
0,50,41,0
0.57,49,44,1
0.15,47,42,1
0,48,42,0
0.01,48,37,1
0.15,43,36,1
0,46,34,0
0,49,30,0
0.03,45,41,1
0,48,42,0
0,51,39,0
0.04,50,42,1
0.54,55,44,1
0.22,59,49,1
0,54,46,0
0.1,61,45,1
0.18,59,52,1
0.2,54,49,1
0.01,55,47,1
0.5,60,48,1
0,58,48,0
0.11,50,44,1
0,50,37,0
0,50,32,0
0.47,53,43,1
0.25,54,44,1
0.08,53,45,1
0.82,54,46,1
0.19,51,42,1
0,47,40,0
0,50,35,0
0.09,48,42,1
0.58,52,44,1
0.02,53,47,1
0.74,48,43,1
0.05,46,38,1
0.14,51,38,1
0,47,32,0
0,42,32,0
0.05,51,39,1
0,48,41,0
0,52,46,0
0.2,50,46,1
1.22,52,46,1
0.17,49,43,1
0,49,42,0
0.04,51,47,1
0.37,50,38,1
0,44,33,0
0.06,48,42,1
0.1,50,37,1
0,44,34,0
0,44,29,0
0,40,26,0
0,43,30,0
0,45,29,0
0.38,45,38,1
0,45,38,0
0.13,48,34,1
0.17,46,40,1
0,46,42,0
0.02,46,38,1
0.05,48,39,1
0.02,52,42,1
0.04,55,46,1
0.04,57,46,1
0.13,52,39,1
0,48,39,0
0.12,51,41,1
0,50,40,0
0.51,49,37,1
0.2,50,39,1
0.09,49,37,1
0.42,48,35,1
0.01,40,35,1
0,41,32,0
0,41,25,0
0,44,31,0
0.02,51,40,1
0.33,50,42,1
0,49,37,0
0,43,34,0
0,46,38,0
0,49,42,0
0.17,51,42,1
0.31,48,38,1
0,44,33,0
0,44,28,0
0,54,32,0
0.02,50,33,1
0.08,49,38,1
0.05,48,37,1
1.04,52,46,1
0.07,56,47,1
0.21,55,42,1
0.11,49,37,1
1.5,53,45,1
0.65,53,44,1
0.62,60,47,1
0.9,59,48,1
0.51,59,47,1
0.13,49,44,1
0.3,50,43,1
0,63,41,0
0,57,34,0
0,47,34,0
0,46,35,0
0.29,43,36,1
0.04,52,40,1
0,57,42,0
0,59,38,0
0.01,56,39,1
0.04,57,39,1
0.06,54,42,1
0.31,61,41,1
0.16,52,38,1
0,52,32,0
0.15,47,42,1
0.29,45,40,1
0.1,48,33,1
0.34,46,40,1
0.68,58,44,1
0.07,55,41,1
0.12,49,39,1
0,56,46,0
0,64,45,0
0,67,41,0
0,66,39,0
0,66,45,0
0,58,48,0
0,54,44,0
0,62,39,0
0.09,55,46,1
0.1,53,45,1
0.34,54,47,1
0,55,44,0
0,53,44,0
0,59,37,0
0,61,37,0
0,60,37,0
0,63,35,0
0,62,38,0
0,65,39,0
0,55,44,0
0.56,52,46,1
0,50,46,0
0.24,51,43,1
0,57,36,0
0,62,41,0
0,63,40,0
0,69,42,0
0,67,40,0
0,64,40,0
0,56,43,0
0,60,41,0
0,54,42,0
0.35,56,43,1
0,61,34,0
0,68,42,0
0,67,44,0
0,64,48,0
0,72,45,0
0,76,46,0
0,58,43,0
0.32,52,39,1
0.11,47,37,1
0,53,37,0
0,55,35,0
0,57,36,0
0.17,49,41,1
0,60,38,0
0.13,57,37,1
0.14,67,45,1
0.17,62,47,1
0,66,49,0
0.05,65,49,1
0.95,63,49,1
0.69,58,48,1
0,62,44,0
0,66,40,0
0.07,60,45,1
0.26,57,40,1
0,56,42,0
0,61,37,0
0,74,55,0
0,77,50,0
0.03,70,54,1
0.28,69,54,1
0.11,65,51,1
0.59,65,51,1
0.05,58,45,1
0,62,43,0
0,69,45,0
0,77,47,0
0,85,50,0
0,79,56,0
0,77,52,0
0,72,49,0
0.03,57,47,1
0.01,53,45,1
0,61,44,0
0,59,41,0
0,62,40,0
0,72,51,0
0,74,47,0
0,69,44,0
0,80,46,0
0,82,52,0
0,71,52,0
0,70,46,0
0,63,46,0
0,66,42,0
0,70,47,0
0,79,48,0
0,89,52,0
0,74,58,0
0,67,52,0
0,69,49,0
0.04,68,51,1
0.04,71,55,1
0,76,52,0
0,84,52,0
0,75,55,0
0,72,50,0
0,78,49,0
0,73,48,0
0,77,48,0
0,76,49,0
0,72,51,0
0,69,54,0
0.02,72,53,1
0,69,52,0
0,74,52,0
0.2,60,53,1
0.16,58,52,1
0,69,50,0
0,72,53,0
0,69,54,0
0,71,53,0
0,80,53,0
0,81,51,0
0,81,58,0
0,89,61,0
0,92,66,0
0,92,62,0
0,92,60,0
0,87,57,0
0,74,58,0
0,83,55,0
0.12,75,57,1
0.64,66,56,1
0,75,53,0
0.01,77,58,1
0,77,59,0
0,79,57,0
0.57,61,56,1
0.02,69,55,1
0.02,69,57,1
0.05,68,56,1
0.01,73,57,1
0,77,53,0
0.17,66,56,1
0,73,56,0
0,79,55,0
0,71,59,0
0,72,56,0
0,79,53,0
0,87,60,0
0,89,61,0
0,89,59,0
0.02,77,58,1
0,71,58,0
0,70,59,0
0,70,58,0
0.02,64,55,1
0,73,55,0
0,82,55,0
0,78,55,0
0,82,54,0
0,84,56,0
0,85,61,0
0,90,62,0
0,85,58,0
0,71,57,0
0,73,58,0
0,81,54,0
0,71,56,0
0,75,59,0
0.53,67,57,1
0.13,72,56,1
0,72,51,0
0,77,52,0
0,82,57,0
0,88,63,0
0,90,67,0
0,91,64,0
0,84,58,0
0,83,59,0
0,81,52,0
0,86,60,0
0,77,57,0
0,77,55,0
0,75,53,0
0,72,52,0
0,72,56,0
0,74,53,0
0,79,49,0
0,83,50,0
0,85,55,0
0,78,55,0
0,71,50,0
0,75,52,0
0,73,54,0
0,76,58,0
0,78,54,0
0,75,54,0
0.01,71,50,1
0.06,68,53,1
0.01,66,47,1
0,65,49,0
0,66,45,0
0.16,65,54,1
0,73,50,0
0,77,55,0
0,69,53,0
0,66,51,0
0,63,45,0
0,60,48,0
0,64,48,0
0,70,44,0
0,68,49,0
0.1,72,47,1
0.02,69,51,1
0,65,58,0
0,74,59,0
0,72,55,0
0.65,63,53,1
0.06,62,52,1
0,67,50,0
0.08,63,52,1
0,66,45,0
0,78,44,0
0,81,51,0
0,82,54,0
0,71,53,0
0.08,59,56,1
0.28,60,55,1
0,62,49,0
0,60,43,0
0,66,41,0
0,66,48,0
0.06,60,51,1
0,63,46,0
0,68,47,0
0,69,49,0
0.18,62,50,1
0,57,44,0
0,54,40,0
0,57,37,0
0.05,53,44,1
0,59,49,0
0.09,63,51,1
0.37,65,54,1
0.15,64,56,1
0.07,61,50,1
0,63,47,0
0,73,53,0
0.03,60,49,1
0,53,47,0
0,59,45,0
0,59,44,0
0.14,53,43,1
0.2,57,47,1
0.23,53,48,1
0.52,57,48,1
0.49,54,47,1
0,56,42,0
0.05,55,38,1
0.24,52,46,1
0,53,46,0
0.25,55,47,1
0.47,57,48,1
0.28,50,40,1
0.12,48,36,1
0.02,47,33,1
0.62,48,42,1
0.07,51,47,1
0,54,42,0
0,48,43,0
0.1,50,40,1
0.55,50,46,1
0.25,52,46,1
0.11,54,45,1
0.31,48,39,1
0,49,37,0
0.91,47,40,1
0.02,49,38,1
0,43,31,0
0,51,31,0
0,51,34,0
0,53,42,0
0.4,51,42,1
0,48,38,0
0.16,41,31,1
0.15,48,37,1
0,41,35,0
0,47,34,0
0,45,30,0
0,48,32,0
0.01,41,28,1
0,47,37,0
0.1,41,33,1
0.46,45,37,1
0,42,37,0
1.27,43,32,1
0.06,40,35,1
0,43,37,0
0,48,37,0
0.66,49,37,1
0,43,31,0
0.14,38,31,1
0.15,39,32,1
0.02,37,28,1
0.69,41,31,1
0.08,44,38,1
0.05,44,40,1
0,49,43,0
0,49,45,0
0.06,50,37,1
0.04,40,31,1
0.01,44,37,1
0.09,43,35,1
0.02,44,37,1
0.11,45,31,1
0.07,38,29,1
0,32,27,0
0,34,24,0
0,38,28,0
0.11,40,32,1
0.08,37,31,1
0,33,24,0
0,34,22,0
0,39,24,0
0.02,39,28,1
0,39,30,0
0,36,26,0
0,36,24,0
0,41,23,0
0,39,32,0
0,38,32,0
0,51,33,0
0,45,32,0
0,46,29,0
0,44,29,0
0.59,42,36,1
0.8,51,38,1
0.14,44,37,1
0.3,43,32,1
0.12,37,31,1
0.81,52,35,1
0.93,52,47,1
0.1,53,47,1
0,54,44,0
0.09,49,45,1
0,52,41,0
0,55,35,0
0,55,28,0
0,56,36,0
0,57,38,0
0,51,36,0
0,63,34,0
0,57,43,0
0,64,44,0
0,64,42,0
0,64,44,0
0.03,52,45,1
0,56,43,0
0.01,55,40,1
0,50,34,0
0,50,37,0
0,44,33,0
0,44,30,0
0,39,28,0
0,40,23,0
0,44,29,0
0,41,33,0
0.26,45,31,1
0.05,40,33,1
0,46,32,0
0,42,31,0
0,43,27,0
0,46,26,0
0,49,26,0
0,53,27,0
0,58,30,0
0.1,46,40,1
0.11,57,35,1
0.36,55,43,1
0.48,54,44,1
0,58,50,0
0,61,46,0
0,58,41,0
0.05,53,41,1
0,57,36,0
0,59,41,0
0,62,34,0
0,59,43,0
0.04,56,40,1
0.48,53,45,1
0.12,52,39,1
0.41,53,33,1
0,55,41,0
0.01,50,43,1
0.1,55,41,1
0.08,52,45,1
0.02,61,46,1
1.81,55,47,1
0.26,56,41,1
0,52,36,0
0,54,35,0
0,57,36,0
0,59,36,0
0,58,36,0
0.25,53,40,1
0.12,57,40,1
0,64,38,0
0.24,61,45,1
0.17,52,48,1
0.37,51,40,1
0,55,36,0
0,57,39,0
0.11,53,43,1
0.02,57,42,1
0.83,58,44,1
0.13,56,44,1
0.38,50,42,1
0.01,53,41,1
0.01,54,39,1
0.08,53,42,1
0,62,39,0
0.07,56,47,1
0.09,58,43,1
0.18,60,45,1
0.04,58,43,1
0,60,41,0
0.05,73,51,1
0.26,60,47,1
0.07,55,47,1
0.08,57,46,1
0.18,58,48,1
0.52,55,45,1
0.16,52,46,1
0,60,45,0
0.01,55,47,1
0.2,61,50,1
0.28,59,47,1
0.16,54,47,1
0.01,60,46,1
0.26,54,46,1
0.05,61,47,1
0.19,64,46,1
0.12,60,46,1
0.16,56,44,1
0,60,45,0
0.21,65,44,1
0,80,50,0
0,68,48,0
0,76,54,0
0,71,52,0
0,69,52,0
0,69,52,0
0,75,51,0
0,80,53,0
0,75,55,0
0.26,78,56,1
0.14,72,52,1
0.12,63,52,1
0,67,50,0
0,75,50,0
0,85,53,0
0,68,56,0
0,77,54,0
0.05,69,52,1
0.16,70,51,1
0,74,50,0
0.46,73,58,1
0.51,62,54,1
0.18,69,54,1
0,67,53,0
0,69,55,0
0,67,53,0
0,77,58,0
0.31,62,52,1
0.27,62,52,1
0.03,66,51,1
0.72,63,52,1
0.03,64,50,1
0.01,60,50,1
0,69,49,0
0,73,49,0
0.2,67,56,1
0,69,54,0
0,72,55,0
0,76,55,0
0,77,56,0
0,68,54,0
0,73,52,0
0,62,49,0
0.46,62,48,1
0,67,49,0
0,73,50,0
0,80,54,0
0,70,55,0
0,67,53,0
0.27,65,52,1
0,69,52,0
0,72,52,0
0,69,55,0
0.1,69,54,1
0.02,65,54,1
0,68,55,0
0,68,54,0
0,69,50,0
0,73,50,0
0,74,51,0
0,68,50,0
0,65,54,0
0.08,65,53,1
0,70,52,0
0,71,53,0
0.01,70,54,1
0,63,54,0
0.01,69,56,1
0,72,53,0
0,75,51,0
0.45,62,55,1
0.07,59,55,1
0.01,69,55,1
0.08,69,57,1
0.01,68,57,1
0,64,56,0
0,72,55,0
0,74,52,0
0.04,69,54,1
0.22,62,56,1
0.17,67,52,1
0,73,51,0
0,78,53,0
0,81,58,0
0,85,61,0
0,89,63,0
0,95,66,0
0,87,59,0
0,75,59,0
0,70,56,0
0,73,60,0
0,73,58,0
0,74,57,0
0,75,54,0
0,70,51,0
0,65,56,0
0,63,56,0
0.01,69,58,1
0.06,63,57,1
0,73,57,0
0,79,56,0
0,83,60,0
0,74,57,0
0.01,69,56,1
0.06,77,55,1
0,70,53,0
0.02,68,51,1
0,68,50,0
0,74,48,0
0,73,52,0
0,71,54,0
0,75,49,0
0,82,57,0
0,79,53,0
0,77,53,0
0,84,56,0
0,82,54,0
0,70,54,0
0,71,52,0
0,81,52,0
0,84,55,0
0,85,59,0
0,84,56,0
0,84,53,0
0,67,50,0
0,69,47,0
0,75,47,0
0.03,67,50,1
0,68,51,0
0,73,51,0
0,75,49,0
0,65,46,0
0,65,47,0
0,60,48,0
0,65,43,0
0,68,45,0
0,69,46,0
0,62,46,0
0,69,47,0
0,76,49,0
0,78,49,0
0,78,50,0
0,81,50,0
0,73,50,0
0,74,50,0
0,79,50,0
0,80,49,0
0,56,50,0
0,54,50,0
0.28,61,52,1
0,62,47,0
0,64,46,0
0,75,48,0
0,67,48,0
0,65,46,0
0,65,54,0
0,66,53,0
0.05,63,54,1
0.3,57,51,1
0.03,59,50,1
0,58,46,0
0,60,44,0
0.02,61,45,1
0,61,43,0
0,63,46,0
0.53,61,49,1
0.31,66,52,1
0,60,46,0
0,61,41,0
0,62,43,0
0,56,41,0
0.02,57,50,1
0,60,48,0
0,57,46,0
0,58,47,0
0,57,39,0
0.05,55,42,1
0.07,57,44,1
0,54,40,0
0,56,38,0
0,55,39,0
0,52,36,0
0,50,33,0
0,47,33,0
0,52,37,0
0,50,34,0
0,46,40,0
0,52,35,0
0,49,33,0
0.07,52,43,1
0.1,49,40,1
0.3,48,35,1
0,48,36,0
0,50,36,0
0,50,36,0
0.1,49,33,1
0.07,36,24,1
0,33,21,0
0,35,19,0
0,44,22,0
0,46,27,0
0.08,47,39,1
0.1,47,38,1
0.47,51,42,1
0.79,46,41,1
0.67,52,44,1
0.02,48,44,1
0.07,55,46,1
0.05,50,36,1
0,47,33,0
0.02,43,31,1
0.49,46,40,1
0.52,52,41,1
0.68,60,43,1
0.37,64,45,1
0.18,49,40,1
0.12,48,39,1
0.29,52,43,1
0.07,47,42,1
0,47,42,0
0,47,32,0
0,44,29,0
0,42,27,0
0,44,28,0
0,45,29,0
0,43,31,0
0,45,30,0
0,38,26,0
0,40,27,0
0,44,27,0
0,39,30,0
0,43,27,0
0.02,45,30,1
0,45,37,0
0.41,47,41,1
0.5,50,46,1
0.13,52,45,1
0.27,53,45,1
0.22,54,46,1
0.14,53,42,1
0.11,48,39,1
0,46,37,0
0.17,47,41,1
0.06,50,42,1
0.01,51,44,1
0.21,50,44,1
0,50,46,0
0.11,50,47,1
0.01,55,46,1
0,48,39,0
0,50,44,0
0,50,43,0
0,50,38,0
0,43,33,0
0,41,35,0
0,42,34,0
0.1,52,36,1
0.54,56,47,1
0.33,52,46,1
0.06,49,42,1
0.04,48,41,1
0,46,40,0
0,47,39,0
0,50,38,0
0,46,33,0
0,52,32,0
0,49,27,0
0,51,27,0
0,44,28,0
0,41,31,0
0,48,31,0
0,42,25,0
0,38,28,0
0.01,38,28,1
0,36,22,0
0.07,49,32,1
0,45,34,0
0,47,33,0
0,51,40,0
0.74,48,37,1
0.14,47,39,1
0.65,48,44,1
0.54,50,44,1
0.61,46,39,1
0.02,47,36,1
0,47,34,0
0.04,47,38,1
0.06,48,37,1
0.4,45,36,1
0.14,45,32,1
0.09,42,32,1
0.3,45,33,1
0.39,48,40,1
0.1,51,42,1
0.17,58,48,1
0.36,59,53,1
0.43,58,47,1
0.32,58,45,1
0.25,55,41,1
0,49,36,0
0,50,35,0
0,56,32,0
0,59,35,0
0.09,61,38,1
0.27,53,44,1
0,56,42,0
0,63,35,0
0,63,44,0
0,61,42,0
0.2,58,41,1
0.19,52,42,1
0.09,50,41,1
0.15,49,37,1
0.09,51,37,1
0.46,48,41,1
0.12,45,34,1
0.15,42,33,1
0,52,31,0
0,57,39,0
0,58,36,0
0,66,38,0
0,71,41,0
0,73,42,0
0,74,47,0
0,59,47,0
0,58,48,0
0,57,46,0
0,58,45,0
0.27,53,42,1
0,56,42,0
0.2,54,42,1
0.58,51,42,1
0.15,56,42,1
0.53,54,46,1
0,59,46,0
0,59,46,0
0,62,43,0
0.23,53,44,1
0.02,51,42,1
0,55,37,0
0,66,40,0
0,72,45,0
0,71,47,0
0,71,49,0
0,65,50,0
0,67,46,0
0.12,60,45,1
0,63,41,0
0.01,67,44,1
0.01,60,44,1
0,64,42,0
0.01,54,48,1
0,64,49,0
0,63,47,0
0.14,60,46,1
0,59,46,0
0,63,41,0
0.07,62,45,1
0.22,63,41,1
0.14,69,53,1
0,71,53,0
0,76,52,0
0,80,50,0
0,73,49,0
0,71,47,0
0,77,54,0
0,72,52,0
0.02,65,49,1
0,60,47,0
0.14,64,46,1
0.19,55,49,1
0.05,63,49,1
0.02,63,50,1
0,69,48,0
0,68,51,0
0.03,60,50,1
0,68,50,0
0,73,49,0
0,77,50,0
0,76,49,0
0,71,53,0
0.05,64,49,1
0,64,48,0
0.14,57,49,1
0.22,59,49,1
0,69,47,0
0.14,64,50,1
0,66,46,0
0.02,69,50,1
0,71,53,0
0.1,64,52,1
0.09,64,50,1
0.21,60,50,1
0,63,49,0
0,69,50,0
0,75,50,0
0,76,53,0
0,73,55,0
0.19,65,55,1
0.14,58,49,1
0.02,60,50,1
0,66,47,0
0,69,52,0
0.45,72,51,1
0.03,66,51,1
0,70,51,0
0,77,55,0
0,78,54,0
0,77,52,0
0,65,55,0
0,69,54,0
0,72,51,0
0,70,54,0
0,77,55,0
0,80,54,0
0,64,54,0
0,70,56,0
0.11,64,55,1
0.03,67,51,1
0,70,53,0
0,65,54,0
0.12,72,53,1
0,75,55,0
0,83,57,0
0,78,56,0
0,80,52,0
0,80,53,0
0,83,56,0
0,82,54,0
0,81,54,0
0,72,54,0
0,79,56,0
0,85,55,0
0,74,55,0
0,76,62,0
0,86,60,0
0,100,65,0
0,94,64,0
0,94,63,0
0.01,86,60,1
0.01,76,59,1
0,76,60,0
0,79,56,0
0,85,58,0
0,75,55,0
0,75,59,0
0,76,60,0
0,80,57,0
0,84,55,0
0,84,58,0
0,78,61,0
0,76,59,0
0,75,60,0
0,76,54,0
0.12,73,58,1
0.09,66,57,1
0.09,76,57,1
0,83,59,0
0,83,60,0
0,80,57,0
0,81,56,0
0,79,56,0
0,77,58,0
0,74,58,0
0,78,57,0
0,79,57,0
0,76,59,0
0,74,60,0
0,72,60,0
0,68,58,0
0,75,59,0
0,75,54,0
0,73,57,0
0,78,54,0
0,88,57,0
0,71,60,0
0,75,59,0
0,79,58,0
0,79,57,0
0,70,55,0
0.13,72,52,1
0.43,63,57,1
0.1,71,56,1
0,78,52,0
0,77,53,0
0,75,55,0
0.6,66,56,1
0.21,65,55,1
0.04,68,54,1
0,68,54,0
0,70,49,0
0.03,71,50,1
0.15,68,60,1
0,77,60,0
0,81,58,0
0,80,56,0
0,73,58,0
0,76,53,0
0,76,55,0
0,81,59,0
0,86,54,0
0,81,55,0
0,79,53,0
0,76,52,0
0,74,49,0
0,78,52,0
0,75,55,0
0,67,60,0
0,71,60,0
0.01,64,53,1
0,64,47,0
0,67,45,0
0,72,50,0
0,63,46,0
0,65,50,0
0,65,49,0
0,69,47,0
0,65,50,0
0,60,49,0
0,59,44,0
0,59,41,0
0.37,55,42,1
0.02,56,46,1
0,56,43,0
0,58,43,0
0.02,54,45,1
0,56,46,0
0.13,57,45,1
0.06,56,51,1
0,59,47,0
0.03,54,45,1
0,61,46,0
0,64,43,0
0.28,59,45,1
1.05,58,51,1
0.59,53,46,1
0,54,44,0
0.08,53,43,1
0.17,53,44,1
0.7,55,44,1
0,46,42,0
0.24,46,37,1
0,45,34,0
0.42,48,37,1
0,51,33,0
0.18,48,41,1
0,50,42,0
0.29,50,43,1
0.29,49,40,1
0.04,48,40,1
0.15,47,41,1
0.13,48,37,1
0.01,50,42,1
0.08,53,46,1
0.27,50,43,1
0.3,44,35,1
0.06,42,32,1
0,41,30,0
0.44,47,38,1
0,47,33,0
0,43,31,0
0,45,31,0
0.19,46,37,1
0.02,48,33,1
0.75,48,33,1
0.09,42,36,1
0.2,46,36,1
0.1,45,36,1
0.2,53,41,1
1.34,53,42,1
0.25,46,38,1
0.02,39,32,1
0.11,37,27,1
0,35,21,0
0.04,38,24,1
0.01,39,29,1
0.03,39,36,1
0.18,43,38,1
0,45,36,0
0.07,46,40,1
0.2,47,38,1
0,48,35,0
0,37,30,0
0.29,42,29,1
0.3,46,40,1
0.44,47,44,1
0.9,57,46,1
0.16,53,46,1
1.03,56,44,1
1.13,56,45,1
0.01,52,42,1
0,48,39,0
0,51,39,0
0,50,36,0
0.4,49,37,1
1.65,52,47,1
0.93,58,48,1
0,49,36,0
0,44,32,0
0,47,32,0
0,47,39,0
0,46,38,0
0,50,30,0
0,54,37,0
0,51,29,0
0,44,31,0
0,41,31,0
0.08,50,33,1
0.12,53,43,1
0.38,53,46,1
0.24,53,44,1
0.19,51,44,1
0.08,48,42,1
0.3,54,44,1
0.21,51,43,1
0.05,46,41,1
0.04,45,39,1
0.16,43,36,1
0.09,52,43,1
0,54,34,0
0,57,49,0
0,58,45,0
0,59,40,0
0,55,43,0
0,58,40,0
0,53,42,0
0,58,43,0
0,55,40,0
0.47,51,46,1
0.47,56,47,1
0.71,56,48,1
0.89,58,50,1
0.59,54,48,1
0,50,41,0
0.05,55,44,1
0,57,45,0
0,57,44,0
0,52,47,0
0,54,45,0
0,58,42,0
0,57,37,0
0,46,37,0
0.11,44,41,1
0.04,41,29,1
0,37,26,0
0,37,22,0
0.39,45,34,1
0.24,48,40,1
0.3,51,45,1
1.6,56,44,1
1.34,58,53,1
0.24,60,51,1
0,52,45,0
0,58,40,0
0,58,42,0
0.06,51,45,1
0.01,50,40,1
0,49,36,0
0,49,35,0
0,53,36,0
0,51,35,0
0,54,33,0
0,54,29,0
0.16,46,37,1
0.03,42,34,1
0,45,35,0
0,52,34,0
0.58,53,41,1
0.53,67,47,1
0.58,56,48,1
0.32,56,44,1
0.02,54,42,1
0.26,59,46,1
0.37,62,46,1
0,53,43,0
0,59,36,0
0.12,64,44,1
0.25,57,48,1
0.12,51,43,1
0.19,55,46,1
0.01,49,36,1
0.02,51,35,1
0.49,50,39,1
0,49,37,0
0,51,36,0
0,56,34,0
0,62,35,0
0,69,40,0
0,69,39,0
0,72,45,0
0.02,60,48,1
0,58,44,0
0,61,45,0
0,70,43,0
0.17,57,47,1
0,54,41,0
0.03,60,43,1
0.59,57,45,1
0.05,53,43,1
0,56,41,0
0.23,51,41,1
0.09,56,43,1
0.38,51,43,1
0.01,52,41,1
0.03,52,40,1
0,58,39,0
0,62,38,0
0.03,53,43,1
0.03,54,41,1
0.02,53,38,1
0.28,56,43,1
0,62,44,0
0,67,44,0
0,67,45,0
0,70,44,0
0,71,46,0
0,71,47,0
0.03,70,49,1
0,59,50,0
0.08,66,49,1
0,67,51,0
0.2,59,50,1
0.21,59,49,1
0,62,49,0
0,64,48,0
0.06,60,50,1
0,62,51,0
0,64,50,0
0,67,51,0
0.12,62,50,1
0.02,62,50,1
0.2,58,46,1
0,63,43,0
0,71,51,0
0,80,51,0
0,76,54,0
0,61,52,0
0,58,49,0
0,65,48,0
0,71,47,0
0,76,47,0
0,76,51,0
0,79,52,0
0,77,51,0
0,80,50,0
0,81,54,0
0,81,51,0
0,76,50,0
0,82,51,0
0,84,55,0
0,79,54,0
0,75,51,0
0,77,53,0
0,73,55,0
0,75,51,0
0.18,66,52,1
0.31,60,47,1
0,57,45,0
0,77,51,0
0,80,56,0
0,82,55,0
0.34,60,53,1
0,69,51,0
0.23,68,52,1
0.02,63,52,1
0.08,62,52,1
0,65,51,0
0,64,53,0
0.2,63,49,1
0,64,49,0
0,66,51,0
0.1,64,52,1
0,67,52,0
0,73,53,0
0,79,55,0
0,77,53,0
0,77,53,0
0,77,54,0
0,83,54,0
0,91,62,0
0,91,66,0
0,96,63,0
0,87,58,0
0.1,65,57,1
0.01,68,57,1
0,75,57,0
0,76,57,0
0.01,71,58,1
0,75,53,0
0,80,58,0
0.81,67,56,1
0,72,53,0
0,74,53,0
0,76,52,0
0,72,56,0
0,77,57,0
0,79,59,0
0,82,55,0
0,89,67,0
0,93,64,0
0,92,62,0
0,80,59,0
0,70,60,0
0,74,60,0
0,73,60,0
0,76,59,0
0.02,81,58,1
0.39,71,57,1
0,76,58,0
0,77,55,0
0,71,53,0
0,77,52,0
0,82,56,0
0,79,59,0
0,77,54,0
0,80,60,0
0,85,58,0
0,69,57,0
0.35,63,55,1
0.02,64,54,1
0,71,54,0
0,76,50,0
0.05,63,56,1
0,71,55,0
0.03,66,54,1
0,72,50,0
0,63,51,0
0,66,53,0
0.41,67,53,1
0.93,64,51,1
0,70,50,0
0,73,58,0
0,79,52,0
0,73,55,0
0,74,55,0
0,71,54,0
0,70,56,0
0,72,52,0
0,71,52,0
0,75,53,0
0.02,74,53,1
0,72,57,0
0,75,54,0
0,77,54,0
0,81,57,0
0,82,55,0
0,75,55,0
0.26,73,57,1
0,70,56,0
0,66,54,0
0,71,55,0
0,67,55,0
0,76,54,0
0,82,54,0
0,67,55,0
0,74,55,0
0,79,53,0
0,83,57,0
0,83,56,0
0,69,56,0
0,66,59,0
0,74,57,0
0,74,52,0
0,78,56,0
0,84,60,0
0,83,51,0
0,80,49,0
0,72,50,0
0.03,62,56,1
0.14,69,53,1
0.27,67,56,1
0.04,65,53,1
0.04,65,52,1
0.13,64,50,1
0.01,60,45,1
0.42,62,52,1
0.15,60,50,1
0,64,46,0
0,67,42,0
0,63,46,0
0,63,50,0
0.22,62,51,1
0.34,58,50,1
1.02,56,50,1
0.32,59,47,1
0,59,47,0
0,63,46,0
0,69,47,0
0.2,68,47,1
0.22,63,53,1
0.31,59,47,1
0,59,45,0
0,70,40,0
0.44,59,48,1
0.06,57,45,1
0,51,39,0
0,58,44,0
0,54,45,0
0.22,54,45,1
0,57,48,0
0,58,44,0
0,52,39,0
0,53,38,0
0,54,38,0
0,51,36,0
0,54,34,0
0,51,33,0
0,50,32,0
0,49,35,0
0.08,48,43,1
0.23,48,38,1
1.93,57,42,1
0.57,57,45,1
0,50,38,0
0.86,54,38,1
0.66,55,49,1
0.08,51,46,1
0.19,60,46,1
0,65,48,0
